Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Month_Year,Year,Month_Number,Month_Name
3877,Men,Training,SuperRep Go,Unknown,0,0.00,0.00,0.00,2025-03-18,Online,Delhi,2594.37,2025-03,2025,3,Mar
3878,Men,Running,Air Zoom,XL,0,3224.56,0.00,0.00,2024-08-13,Retail,Kolkata,2178.22,2024-08,2024,8,Aug
3880,Kids,Soccer,Premier III,Unknown,0,0.00,1.00,0.00,2025-02-25,Online,Mumbai,-185.41,2025-02,2025,2,Feb
3883,Kids,Soccer,Premier III,M,0,8737.43,0.00,0.00,2025-05-10,Retail,Delhi,-1174.75,2025-05,2025,5,May
3885,Men,Training,Metcon 7,XL,2,0.00,0.00,0.00,2024-11-10,Online,Bangalore,-512.97,2024-11,2024,11,Nov
3886,Kids,Basketball,Kyrie Flytrap,8,0,4967.69,0.00,0.00,2025-01-16,Retail,Delhi,-136.16,2025-01,2025,1,Jan
3887,Women,Basketball,Zoom Freak,10,4,0.00,0.00,0.00,2025-07-06,Online,Mumbai,3824.51,2025-07,2025,7,Jul
3888,Kids,Training,ZoomX Invincible,Unknown,0,3737.67,0.00,0.00,2024-12-30,Online,Mumbai,-341.37,2024-12,2024,12,Dec
3889,Kids,Soccer,Phantom GT,Unknown,0,8925.29,0.05,0.00,2024-07-24,Online,Kolkata,-407.63,2024-07,2024,7,Jul
3890,Women,Training,ZoomX Invincible,XL,0,4392.78,0.00,0.00,2025-01-10,Online,Delhi,676.44,2025-01,2025,1,Jan
3891,Men,Training,ZoomX Invincible,L,0,9453.17,0.00,0.00,2025-02-13,Retail,Bangalore,3832.99,2025-02,2025,2,Feb
3893,Men,Basketball,Air Jordan,Unknown,0,0.00,1.00,0.00,2025-07-13,Retail,Delhi,2784.10,2025-07,2025,7,Jul
3894,Women,Soccer,Premier III,11,0,5255.98,1.00,157.68,2024-06-08,Online,Pune,-1067.96,2024-06,2024,6,Jun
3895,Men,Soccer,Tiempo Legend,XL,0,0.00,0.00,0.00,2025-02-15,Online,Hyderabad,366.35,2025-02,2025,2,Feb
3898,Men,Basketball,LeBron 20,L,1,0.00,0.07,0.00,2025-02-27,Retail,Hyderabad,1353.92,2025-02,2025,2,Feb
3900,Men,Basketball,Zoom Freak,M,3,9599.44,0.00,0.00,2024-01-11,Retail,Delhi,-553.30,2024-01,2024,1,Jan
3901,Men,Running,Air Zoom,XL,0,0.00,0.12,0.00,2025-04-30,Retail,Mumbai,1461.25,2025-04,2025,4,Apr
3902,Men,Running,Pegasus Turbo,XL,0,0.00,0.85,0.00,2025-02-01,Online,Kolkata,3175.54,2025-02,2025,2,Feb
3904,Kids,Soccer,Phantom GT,L,2,7775.87,0.00,0.00,2025-05-28,Retail,Bangalore,1143.11,2025-05,2025,5,May
3905,Women,Soccer,Tiempo Legend,7,0,0.00,0.00,0.00,2024-10-12,Retail,Kolkata,3926.59,2024-10,2024,10,Oct
3906,Men,Lifestyle,Dunk Low,XL,4,7588.77,0.14,26105.37,2024-09-04,Online,Hyderabad,3435.73,2024-09,2024,9,Sep
3908,Women,Running,Free RN,Unknown,0,3253.63,0.00,0.00,2025-03-18,Retail,Kolkata,389.71,2025-03,2025,3,Mar
3910,Men,Basketball,Zoom Freak,XL,0,2913.15,0.00,0.00,2025-03-13,Online,Pune,1834.09,2025-03,2025,3,Mar
3911,Men,Soccer,Premier III,M,1,5598.98,0.00,0.00,2025-05-07,Retail,Mumbai,3070.67,2025-05,2025,5,May
3912,Kids,Basketball,LeBron 20,L,0,6977.03,0.00,0.00,2025-05-31,Online,Pune,-670.41,2025-05,2025,5,May
3913,Kids,Training,ZoomX Invincible,XL,1,5255.09,0.00,0.00,2024-06-12,Retail,Delhi,2941.84,2024-06,2024,6,Jun
3914,Kids,Soccer,Tiempo Legend,XL,2,0.00,0.00,0.00,2024-10-29,Retail,Delhi,1253.02,2024-10,2024,10,Oct
3915,Men,Running,Free RN,M,2,7962.36,0.00,0.00,2025-12-03,Online,Pune,3067.47,2025-12,2025,12,Dec
3917,Women,Running,React Infinity,L,0,4726.33,0.00,0.00,2024-10-02,Online,Pune,3551.31,2024-10,2024,10,Oct
3920,Women,Running,Air Zoom,L,0,5540.68,0.00,0.00,2025-06-09,Online,Pune,1252.12,2025-06,2025,6,Jun
3921,Kids,Lifestyle,Blazer Mid,L,0,0.00,0.00,0.00,2025-05-23,Retail,Hyderabad,3939.30,2025-05,2025,5,May
3923,Men,Basketball,LeBron 20,XL,0,2187.01,0.00,0.00,2025-01-21,Online,Kolkata,-197.46,2025-01,2025,1,Jan
3924,Women,Running,Pegasus Turbo,L,0,4809.50,0.00,0.00,2024-03-26,Online,Kolkata,3090.67,2024-03,2024,3,Mar
3925,Kids,Basketball,LeBron 20,M,2,0.00,0.23,0.00,2025-04-19,Retail,Hyderabad,36.04,2025-04,2025,4,Apr
3926,Men,Lifestyle,Dunk Low,XL,2,4791.86,0.00,0.00,2024-11-08,Online,Mumbai,2972.86,2024-11,2024,11,Nov
3927,Women,Soccer,Premier III,L,0,0.00,0.00,0.00,2025-04-10,Retail,Bangalore,999.67,2025-04,2025,4,Apr
3929,Kids,Running,Free RN,Unknown,1,4199.97,0.90,420.00,2025-05-14,Retail,Mumbai,-861.44,2025-05,2025,5,May
3930,Men,Soccer,Phantom GT,7,0,3606.77,0.00,0.00,2025-02-08,Retail,Mumbai,3624.68,2025-02,2025,2,Feb
3932,Kids,Training,SuperRep Go,L,4,4520.97,0.54,8318.58,2025-06-10,Retail,Bangalore,1289.36,2025-06,2025,6,Jun
3933,Men,Training,SuperRep Go,XL,4,0.00,0.00,0.00,2025-01-25,Online,Pune,1348.54,2025-01,2025,1,Jan
3935,Women,Running,React Infinity,M,0,0.00,0.00,0.00,2025-07-22,Retail,Pune,-833.94,2025-07,2025,7,Jul
3936,Kids,Lifestyle,Blazer Mid,M,3,3544.33,0.00,0.00,2023-07-28,Retail,Pune,1983.50,2023-07,2023,7,Jul
3937,Women,Running,React Infinity,M,0,9550.19,0.00,0.00,2024-07-12,Online,Hyderabad,-638.36,2024-07,2024,7,Jul
3939,Women,Training,ZoomX Invincible,M,0,0.00,0.00,0.00,2025-01-22,Online,Bangalore,2219.59,2025-01,2025,1,Jan
3940,Kids,Running,React Infinity,11,0,0.00,0.00,0.00,2024-12-30,Online,Hyderabad,491.15,2024-12,2024,12,Dec
3942,Men,Lifestyle,Blazer Mid,M,1,3283.25,0.00,0.00,2024-04-27,Online,Delhi,-938.81,2024-04,2024,4,Apr
3944,Men,Training,Metcon 7,Unknown,0,0.00,0.04,0.00,2024-10-12,Online,Bangalore,-151.58,2024-10,2024,10,Oct
3946,Men,Training,SuperRep Go,Unknown,0,0.00,0.00,0.00,2024-08-23,Retail,Kolkata,3250.78,2024-08,2024,8,Aug
3947,Men,Training,SuperRep Go,Unknown,2,0.00,0.00,0.00,2024-07-29,Retail,Kolkata,3354.76,2024-07,2024,7,Jul
3950,Kids,Running,React Infinity,XL,0,3474.66,0.00,0.00,2025-02-07,Online,Kolkata,474.81,2025-02,2025,2,Feb
3951,Women,Soccer,Mercurial Superfly,Unknown,0,0.00,0.00,0.00,2024-12-31,Online,Delhi,1982.85,2024-12,2024,12,Dec
3952,Women,Soccer,Mercurial Superfly,12,0,0.00,0.83,0.00,2025-06-29,Online,Mumbai,3142.60,2025-06,2025,6,Jun
3953,Women,Basketball,Air Jordan,XL,0,0.00,0.00,0.00,2025-01-14,Retail,Delhi,2004.93,2025-01,2025,1,Jan
3955,Kids,Training,SuperRep Go,XL,3,0.00,0.00,0.00,2025-01-16,Retail,Pune,1798.76,2025-01,2025,1,Jan
3956,Women,Lifestyle,Air Force 1,Unknown,2,0.00,0.00,0.00,2025-06-03,Online,Hyderabad,2842.28,2025-06,2025,6,Jun
3957,Men,Lifestyle,Waffle One,XL,0,2113.01,1.00,0.00,2025-06-26,Online,Hyderabad,2404.92,2025-06,2025,6,Jun
3958,Women,Lifestyle,Dunk Low,Unknown,4,8614.93,0.00,0.00,2024-03-23,Retail,Kolkata,-312.44,2024-03,2024,3,Mar
3959,Kids,Lifestyle,Dunk Low,M,4,6091.98,0.00,0.00,2025-12-01,Retail,Mumbai,2494.96,2025-12,2025,12,Dec
3960,Women,Lifestyle,Dunk Low,9,0,2451.47,0.00,0.00,2025-06-22,Retail,Mumbai,1850.90,2025-06,2025,6,Jun
3961,Kids,Lifestyle,Waffle One,Unknown,0,3369.14,0.00,0.00,2025-03-28,Online,Hyderabad,3888.52,2025-03,2025,3,Mar
3964,Women,Training,ZoomX Invincible,XL,0,0.00,0.00,0.00,2025-01-03,Retail,Kolkata,117.60,2025-01,2025,1,Jan
3968,Kids,Lifestyle,Waffle One,M,0,8141.77,0.00,0.00,2024-05-12,Retail,Bangalore,774.01,2024-05,2024,5,May
3969,Women,Lifestyle,Waffle One,XL,0,7922.86,0.00,0.00,2023-08-04,Retail,Mumbai,3753.92,2023-08,2023,8,Aug
3970,Men,Soccer,Phantom GT,L,0,9990.80,0.00,0.00,2025-06-29,Retail,Kolkata,3351.31,2025-06,2025,6,Jun
3971,Kids,Training,Metcon 7,6,0,0.00,0.95,0.00,2025-11-02,Retail,Bangalore,3840.73,2025-11,2025,11,Nov
3972,Men,Running,Pegasus Turbo,XL,1,0.00,0.00,0.00,2024-12-20,Retail,Bangalore,1990.32,2024-12,2024,12,Dec
3974,Men,Lifestyle,Dunk Low,L,4,0.00,0.00,0.00,2024-03-22,Retail,Delhi,97.60,2024-03,2024,3,Mar
3975,Women,Soccer,Tiempo Legend,M,3,0.00,0.00,0.00,2025-03-22,Retail,Mumbai,1293.38,2025-03,2025,3,Mar
3976,Men,Training,SuperRep Go,L,4,7534.51,1.00,0.00,2024-12-12,Retail,Delhi,778.13,2024-12,2024,12,Dec
3977,Men,Soccer,Mercurial Superfly,L,0,7483.74,0.21,0.00,2025-05-11,Online,Delhi,2545.49,2025-05,2025,5,May
3978,Women,Training,Flex Trainer,Unknown,2,9847.52,0.00,0.00,2024-09-11,Retail,Delhi,754.75,2024-09,2024,9,Sep
3979,Men,Training,ZoomX Invincible,M,3,0.00,0.50,0.00,2025-11-06,Online,Pune,896.90,2025-11,2025,11,Nov
3980,Men,Training,SuperRep Go,10,0,0.00,0.00,0.00,2025-07-07,Retail,Hyderabad,-223.30,2025-07,2025,7,Jul
3981,Men,Soccer,Premier III,L,0,4007.55,1.00,0.00,2023-12-21,Online,Delhi,90.51,2023-12,2023,12,Dec
3982,Men,Basketball,Zoom Freak,L,0,8006.71,0.00,0.00,2024-10-16,Online,Bangalore,1486.86,2024-10,2024,10,Oct
3986,Kids,Running,Air Zoom,L,1,0.00,0.00,0.00,2024-11-10,Retail,Mumbai,681.84,2024-11,2024,11,Nov
3987,Kids,Basketball,Zoom Freak,L,2,0.00,0.00,0.00,2024-08-18,Retail,Hyderabad,3908.61,2024-08,2024,8,Aug
3988,Kids,Lifestyle,Blazer Mid,M,4,7945.46,0.67,10488.01,2024-10-10,Online,Pune,3698.62,2024-10,2024,10,Oct
3989,Men,Training,Metcon 7,L,0,0.00,0.00,0.00,2024-10-20,Online,Bangalore,1005.26,2024-10,2024,10,Oct
3991,Men,Training,ZoomX Invincible,Unknown,0,0.00,0.10,0.00,2025-07-19,Online,Bangalore,97.51,2025-07,2025,7,Jul
3992,Men,Lifestyle,Dunk Low,XL,0,4431.62,0.00,0.00,2025-01-13,Online,Pune,-907.76,2025-01,2025,1,Jan
3993,Kids,Lifestyle,Blazer Mid,7,0,0.00,0.00,0.00,2025-04-25,Retail,Hyderabad,1060.98,2025-04,2025,4,Apr
3994,Kids,Basketball,Air Jordan,Unknown,4,0.00,0.00,0.00,2025-04-12,Retail,Bangalore,-97.39,2025-04,2025,4,Apr
3997,Women,Lifestyle,Waffle One,M,4,0.00,0.00,0.00,2024-01-24,Retail,Hyderabad,-484.62,2024-01,2024,1,Jan
3999,Kids,Lifestyle,Blazer Mid,7,0,0.00,0.27,0.00,2024-09-16,Online,Kolkata,1484.61,2024-09,2024,9,Sep
4000,Women,Basketball,Air Jordan,M,0,0.00,0.11,0.00,2025-01-09,Retail,Kolkata,309.79,2025-01,2025,1,Jan
4002,Kids,Soccer,Mercurial Superfly,M,0,6056.88,0.00,0.00,2024-03-11,Retail,Mumbai,2114.03,2024-03,2024,3,Mar
4003,Men,Lifestyle,Air Force 1,L,0,7165.28,1.00,0.00,2025-03-02,Retail,Mumbai,839.48,2025-03,2025,3,Mar
4004,Men,Basketball,Air Jordan,XL,0,0.00,0.06,0.00,2025-04-14,Retail,Delhi,-748.58,2025-04,2025,4,Apr
4005,Kids,Training,Metcon 7,M,0,3730.58,0.00,0.00,2024-11-30,Online,Delhi,1784.38,2024-11,2024,11,Nov
4007,Kids,Soccer,Premier III,XL,0,0.00,0.00,0.00,2025-10-01,Retail,Pune,1746.06,2025-10,2025,10,Oct
4008,Men,Basketball,LeBron 20,9,3,7737.27,0.07,21586.98,2023-12-15,Retail,Hyderabad,180.31,2023-12,2023,12,Dec
4009,Kids,Basketball,Zoom Freak,M,0,0.00,0.00,0.00,2024-03-30,Retail,Mumbai,-737.91,2024-03,2024,3,Mar
4011,Women,Running,Air Zoom,M,4,4909.56,0.00,0.00,2025-07-04,Retail,Bangalore,2934.53,2025-07,2025,7,Jul
4012,Men,Basketball,Zoom Freak,Unknown,0,5879.06,0.47,0.00,2025-05-28,Retail,Hyderabad,2129.44,2025-05,2025,5,May
4013,Women,Basketball,LeBron 20,10,2,3794.99,0.00,0.00,2025-07-04,Online,Hyderabad,1398.90,2025-07,2025,7,Jul
4014,Kids,Running,Air Zoom,L,0,0.00,0.00,0.00,2024-08-04,Retail,Hyderabad,563.60,2024-08,2024,8,Aug
4015,Men,Lifestyle,Air Force 1,L,4,5505.76,0.00,0.00,2025-07-05,Online,Bangalore,1194.93,2025-07,2025,7,Jul
4017,Kids,Training,Metcon 7,XL,0,9229.70,0.00,0.00,2025-03-20,Online,Mumbai,1178.10,2025-03,2025,3,Mar
4019,Women,Soccer,Tiempo Legend,10,0,0.00,0.66,0.00,2024-10-27,Online,Bangalore,171.80,2024-10,2024,10,Oct
4022,Kids,Training,Metcon 7,L,0,0.00,0.00,0.00,2024-12-21,Online,Bangalore,2380.63,2024-12,2024,12,Dec
4023,Women,Running,Free RN,XL,0,2376.12,0.76,0.00,2024-11-28,Online,Hyderabad,1267.41,2024-11,2024,11,Nov
4024,Men,Training,Metcon 7,M,0,0.00,0.00,0.00,2024-08-29,Retail,Bangalore,-738.85,2024-08,2024,8,Aug
4025,Women,Basketball,Kyrie Flytrap,L,0,2265.37,0.00,0.00,2024-06-25,Retail,Kolkata,2946.35,2024-06,2024,6,Jun
4026,Men,Basketball,Zoom Freak,XL,0,3731.78,1.00,0.00,2025-02-17,Online,Hyderabad,-885.09,2025-02,2025,2,Feb
4028,Women,Running,Pegasus Turbo,9,3,0.00,1.00,0.00,2025-12-01,Retail,Delhi,2568.40,2025-12,2025,12,Dec
4029,Kids,Training,Flex Trainer,XL,0,0.00,0.00,0.00,2025-06-29,Retail,Bangalore,3231.16,2025-06,2025,6,Jun
4030,Men,Lifestyle,Waffle One,L,0,0.00,0.00,0.00,2025-04-28,Online,Kolkata,1865.56,2025-04,2025,4,Apr
4035,Women,Training,ZoomX Invincible,L,0,0.00,0.87,0.00,2025-11-01,Retail,Delhi,2738.44,2025-11,2025,11,Nov
4037,Women,Basketball,LeBron 20,XL,0,0.00,0.74,0.00,2023-08-08,Retail,Delhi,776.81,2023-08,2023,8,Aug
4038,Kids,Running,Pegasus Turbo,Unknown,0,5349.10,0.00,0.00,2025-03-04,Retail,Pune,1724.16,2025-03,2025,3,Mar
4039,Women,Lifestyle,Air Force 1,L,0,5103.01,0.00,0.00,2024-06-12,Online,Delhi,-134.82,2024-06,2024,6,Jun
4041,Men,Running,Pegasus Turbo,Unknown,2,0.00,0.00,0.00,2024-09-09,Online,Mumbai,3221.72,2024-09,2024,9,Sep
4043,Kids,Running,Air Zoom,Unknown,4,5235.22,0.51,10261.03,2025-05-28,Online,Hyderabad,3321.49,2025-05,2025,5,May
4044,Women,Training,Flex Trainer,Unknown,0,6687.28,0.00,0.00,2024-08-07,Online,Pune,2636.12,2024-08,2024,8,Aug
4046,Women,Running,React Infinity,L,0,5140.99,0.00,0.00,2025-02-20,Online,Pune,999.97,2025-02,2025,2,Feb
4050,Women,Running,Pegasus Turbo,XL,0,3750.77,0.00,0.00,2025-02-27,Online,Bangalore,-171.08,2025-02,2025,2,Feb
4051,Kids,Training,Metcon 7,Unknown,0,7986.76,0.00,0.00,2024-10-11,Online,Hyderabad,944.54,2024-10,2024,10,Oct
4052,Kids,Training,Flex Trainer,L,0,6952.66,0.00,0.00,2025-01-19,Online,Hyderabad,1624.30,2025-01,2025,1,Jan
4053,Women,Soccer,Phantom GT,6,2,0.00,0.00,0.00,2025-02-03,Retail,Pune,21.13,2025-02,2025,2,Feb
4054,Women,Lifestyle,Waffle One,Unknown,0,3394.38,0.75,0.00,2024-05-09,Online,Mumbai,-401.50,2024-05,2024,5,May
4056,Kids,Running,Air Zoom,8,0,0.00,0.00,0.00,2024-12-13,Retail,Hyderabad,3732.77,2024-12,2024,12,Dec
4057,Kids,Basketball,Kyrie Flytrap,M,0,0.00,0.00,0.00,2023-09-22,Retail,Delhi,2575.38,2023-09,2023,9,Sep
4058,Kids,Basketball,Kyrie Flytrap,L,0,0.00,0.34,0.00,2024-11-13,Online,Delhi,153.90,2024-11,2024,11,Nov
4059,Kids,Basketball,Air Jordan,L,1,9700.41,1.00,0.00,2025-03-02,Retail,Delhi,1000.57,2025-03,2025,3,Mar
4060,Women,Soccer,Tiempo Legend,L,0,8655.46,0.90,0.00,2024-08-20,Online,Pune,3159.11,2024-08,2024,8,Aug
4062,Men,Basketball,Zoom Freak,M,0,0.00,0.48,0.00,2025-05-17,Online,Mumbai,505.51,2025-05,2025,5,May
4064,Men,Basketball,Air Jordan,L,4,0.00,0.38,0.00,2024-09-24,Retail,Hyderabad,587.63,2024-09,2024,9,Sep
4065,Women,Basketball,LeBron 20,XL,0,7881.81,0.00,0.00,2024-12-08,Online,Pune,1067.59,2024-12,2024,12,Dec
4066,Kids,Running,React Infinity,L,4,6599.26,0.85,3959.56,2025-06-29,Retail,Bangalore,3344.47,2025-06,2025,6,Jun
4067,Men,Soccer,Mercurial Superfly,M,4,7408.31,0.00,0.00,2025-05-17,Online,Bangalore,1974.40,2025-05,2025,5,May
4070,Kids,Basketball,Air Jordan,L,0,6966.16,0.24,0.00,2024-10-23,Retail,Pune,2671.60,2024-10,2024,10,Oct
4072,Men,Soccer,Premier III,Unknown,0,0.00,0.00,0.00,2025-05-20,Online,Pune,3542.88,2025-05,2025,5,May
4073,Kids,Training,Flex Trainer,M,2,5732.59,0.00,0.00,2024-11-30,Online,Kolkata,3353.30,2024-11,2024,11,Nov
4074,Kids,Basketball,LeBron 20,L,0,8673.78,0.00,0.00,2024-03-28,Retail,Mumbai,-286.00,2024-03,2024,3,Mar
4075,Kids,Running,Free RN,XL,0,0.00,0.00,0.00,2025-05-30,Online,Delhi,2484.00,2025-05,2025,5,May
4076,Kids,Basketball,LeBron 20,Unknown,0,0.00,0.33,0.00,2025-04-03,Online,Kolkata,925.71,2025-04,2025,4,Apr
4078,Women,Lifestyle,Air Force 1,9,0,0.00,0.56,0.00,2025-01-01,Online,Mumbai,2742.28,2025-01,2025,1,Jan
4079,Kids,Lifestyle,Waffle One,XL,0,0.00,1.00,0.00,2024-11-21,Retail,Delhi,2083.60,2024-11,2024,11,Nov
4080,Kids,Training,Flex Trainer,Unknown,0,8515.92,0.00,0.00,2024-11-27,Retail,Hyderabad,255.47,2024-11,2024,11,Nov
4082,Kids,Soccer,Mercurial Superfly,M,0,8233.64,0.00,0.00,2025-04-07,Retail,Bangalore,3007.26,2025-04,2025,4,Apr
4083,Men,Training,Flex Trainer,L,0,8711.81,0.00,0.00,2025-03-29,Online,Bangalore,-773.05,2025-03,2025,3,Mar
4085,Men,Lifestyle,Dunk Low,L,4,0.00,1.00,0.00,2025-01-21,Online,Bangalore,1897.69,2025-01,2025,1,Jan
4086,Women,Running,Air Zoom,XL,3,4537.02,0.00,0.00,2025-04-03,Online,Pune,-195.00,2025-04,2025,4,Apr
4087,Men,Basketball,LeBron 20,Unknown,0,0.00,1.00,0.00,2024-03-13,Retail,Hyderabad,3939.54,2024-03,2024,3,Mar
4088,Men,Training,Flex Trainer,M,2,5649.73,0.41,6666.68,2025-03-16,Retail,Mumbai,1548.10,2025-03,2025,3,Mar
4089,Women,Running,React Infinity,Unknown,0,0.00,0.00,0.00,2025-02-15,Online,Bangalore,2854.02,2025-02,2025,2,Feb
4090,Men,Lifestyle,Air Force 1,L,0,5109.51,0.00,0.00,2025-06-26,Retail,Delhi,-1164.28,2025-06,2025,6,Jun
4092,Women,Lifestyle,Air Force 1,XL,0,9861.80,0.00,0.00,2024-10-23,Online,Delhi,48.02,2024-10,2024,10,Oct
4094,Kids,Soccer,Tiempo Legend,9,0,4094.79,0.00,0.00,2025-05-18,Online,Hyderabad,2779.39,2025-05,2025,5,May
4096,Women,Soccer,Phantom GT,8,0,0.00,0.00,0.00,2024-04-03,Online,Pune,3865.04,2024-04,2024,4,Apr
4097,Men,Basketball,Kyrie Flytrap,XL,0,3443.10,0.00,0.00,2024-09-17,Retail,Hyderabad,1928.88,2024-09,2024,9,Sep
4098,Men,Lifestyle,Waffle One,L,0,0.00,0.00,0.00,2024-09-11,Retail,Bangalore,2371.45,2024-09,2024,9,Sep
4099,Women,Soccer,Tiempo Legend,Unknown,0,8864.29,0.00,0.00,2025-03-15,Online,Pune,3616.91,2025-03,2025,3,Mar
4100,Men,Running,Pegasus Turbo,L,0,3315.29,0.00,0.00,2024-03-19,Online,Delhi,1507.71,2024-03,2024,3,Mar
4101,Men,Soccer,Mercurial Superfly,Unknown,0,0.00,0.00,0.00,2024-07-10,Retail,Delhi,3064.92,2024-07,2024,7,Jul
4102,Men,Basketball,LeBron 20,Unknown,0,0.00,0.00,0.00,2025-06-20,Retail,Mumbai,1310.35,2025-06,2025,6,Jun
4104,Kids,Basketball,Zoom Freak,11,2,0.00,0.00,0.00,2025-07-16,Online,Bangalore,3999.21,2025-07,2025,7,Jul
4105,Men,Running,Pegasus Turbo,XL,0,3489.95,0.00,0.00,2024-05-25,Retail,Bangalore,2093.87,2024-05,2024,5,May
4107,Kids,Running,React Infinity,L,2,0.00,0.00,0.00,2025-04-27,Retail,Hyderabad,779.19,2025-04,2025,4,Apr
4108,Kids,Running,Pegasus Turbo,L,2,2767.55,0.19,4483.43,2023-11-25,Online,Kolkata,1059.07,2023-11,2023,11,Nov
4109,Kids,Training,SuperRep Go,12,0,9731.83,0.00,0.00,2024-11-29,Online,Mumbai,-675.88,2024-11,2024,11,Nov
4110,Men,Training,Metcon 7,M,2,0.00,0.41,0.00,2024-08-26,Retail,Hyderabad,3387.91,2024-08,2024,8,Aug
4111,Women,Lifestyle,Waffle One,L,0,4934.05,0.83,0.00,2024-11-26,Retail,Bangalore,2377.84,2024-11,2024,11,Nov
4112,Women,Running,React Infinity,L,0,6254.85,0.00,0.00,2025-04-22,Online,Delhi,2093.68,2025-04,2025,4,Apr
4113,Kids,Basketball,Zoom Freak,L,2,6435.66,1.00,0.00,2025-12-05,Online,Bangalore,3372.49,2025-12,2025,12,Dec
4114,Kids,Training,Metcon 7,XL,4,4307.83,0.00,0.00,2025-07-13,Retail,Bangalore,-233.59,2025-07,2025,7,Jul
4115,Men,Basketball,Air Jordan,M,0,4613.79,0.00,0.00,2025-05-14,Retail,Delhi,-758.50,2025-05,2025,5,May
4116,Women,Lifestyle,Air Force 1,9,0,3854.22,0.00,0.00,2024-08-19,Online,Pune,-43.41,2024-08,2024,8,Aug
4117,Women,Basketball,Zoom Freak,M,0,9501.67,0.51,0.00,2024-10-03,Online,Hyderabad,266.40,2024-10,2024,10,Oct
4118,Kids,Basketball,LeBron 20,XL,4,5355.64,0.00,0.00,2025-05-21,Retail,Mumbai,-538.94,2025-05,2025,5,May
4119,Kids,Training,ZoomX Invincible,M,0,8849.62,0.69,0.00,2024-08-25,Online,Mumbai,1451.15,2024-08,2024,8,Aug
4121,Kids,Training,ZoomX Invincible,6,0,2763.46,1.00,0.00,2024-07-11,Retail,Bangalore,-399.33,2024-07,2024,7,Jul
4122,Kids,Lifestyle,Dunk Low,11,1,0.00,0.00,0.00,2025-06-18,Retail,Mumbai,-261.43,2025-06,2025,6,Jun
4124,Kids,Basketball,LeBron 20,M,1,0.00,0.00,0.00,2023-10-16,Online,Delhi,477.62,2023-10,2023,10,Oct
4126,Women,Training,SuperRep Go,10,0,0.00,0.00,0.00,2025-07-20,Retail,Delhi,1345.61,2025-07,2025,7,Jul
4127,Women,Running,Free RN,L,0,4690.15,0.49,0.00,2024-12-21,Online,Kolkata,1331.92,2024-12,2024,12,Dec
4129,Men,Running,Pegasus Turbo,Unknown,0,3445.62,0.24,0.00,2025-03-02,Retail,Kolkata,-29.10,2025-03,2025,3,Mar
4131,Women,Running,React Infinity,L,0,2081.15,0.90,0.00,2024-11-16,Online,Bangalore,3544.31,2024-11,2024,11,Nov
4132,Women,Lifestyle,Dunk Low,XL,0,5087.72,0.07,0.00,2024-08-08,Online,Hyderabad,-921.97,2024-08,2024,8,Aug
4133,Men,Basketball,Air Jordan,L,3,4105.06,0.00,0.00,2024-09-11,Online,Mumbai,1015.38,2024-09,2024,9,Sep
4135,Men,Training,SuperRep Go,Unknown,2,3860.50,0.00,0.00,2024-10-14,Retail,Delhi,1756.30,2024-10,2024,10,Oct
4136,Kids,Lifestyle,Air Force 1,6,0,0.00,0.00,0.00,2024-11-16,Online,Delhi,-105.03,2024-11,2024,11,Nov
4137,Women,Basketball,LeBron 20,Unknown,0,2310.45,0.00,0.00,2025-02-01,Retail,Hyderabad,2244.75,2025-02,2025,2,Feb
4138,Kids,Running,Free RN,Unknown,0,0.00,1.00,0.00,2025-07-13,Retail,Pune,3938.78,2025-07,2025,7,Jul
4139,Women,Training,Flex Trainer,Unknown,0,6465.53,0.00,0.00,2024-12-31,Online,Kolkata,-279.09,2024-12,2024,12,Dec
4140,Women,Running,Air Zoom,XL,0,0.00,0.00,0.00,2025-04-28,Online,Bangalore,3381.94,2025-04,2025,4,Apr
4141,Men,Training,ZoomX Invincible,7,0,2406.03,0.00,0.00,2024-12-21,Online,Bangalore,1504.90,2024-12,2024,12,Dec
4143,Women,Running,React Infinity,Unknown,0,0.00,0.00,0.00,2025-03-26,Retail,Delhi,3876.35,2025-03,2025,3,Mar
4146,Kids,Lifestyle,Blazer Mid,10,0,0.00,0.00,0.00,2023-08-27,Online,Mumbai,1217.01,2023-08,2023,8,Aug
4147,Men,Basketball,Zoom Freak,L,1,7659.09,0.00,0.00,2024-11-26,Online,Delhi,106.35,2024-11,2024,11,Nov
4148,Kids,Soccer,Phantom GT,7,3,5943.25,0.00,0.00,2025-07-18,Retail,Pune,-900.40,2025-07,2025,7,Jul
4149,Women,Training,SuperRep Go,10,4,5716.52,0.00,0.00,2024-09-14,Retail,Pune,274.76,2024-09,2024,9,Sep
4150,Men,Basketball,Zoom Freak,11,0,0.00,0.81,0.00,2024-12-17,Retail,Pune,3076.73,2024-12,2024,12,Dec
4151,Kids,Training,Metcon 7,M,0,7282.99,0.05,0.00,2024-10-10,Retail,Kolkata,871.53,2024-10,2024,10,Oct
4152,Men,Basketball,Kyrie Flytrap,XL,1,0.00,0.00,0.00,2024-08-07,Online,Mumbai,1011.99,2024-08,2024,8,Aug
